Name,EUR Notional,Volume,Ask Size,Ask Price,Bid Size,Bid Price,Last Price,Close Price
BTIn,8017496.508643349700,210000,,,,,61729.00000000,0.0
ITRKl,7969267.792054239700,128434,,,,,5220.00000000,0.0
0R2Fl,7914516.006152732537,180807,,,,,48.72000000,0.0
BKGl,7872593.007468536500,177274,,,,,3744.00000000,0.0
STJl,7865402.582451292400,461415,,,,,1435.00000000,0.0
RTOl,7855944.495283700800,1266555,,,,,521.40000000,0.0
8306n,7853359.422072619136,1385192,,,,,768.40000000,0.0
GRFe,7847421.452859000000,473769,,,,,16.88000000,0.0
IWDAl,7822108.686210640608,101897,,,,,84.96000000,0.0
0JW2l,7816027.470141150923,52437,,,,,164.66000000,0.0
ENTl,7804214.318593737000,397155,,,,,1644.50000000,0.0
RACEm,7769346.435977000000,38827,,,,,202.50000000,0.0
EXSAd,7734035.040950000000,170239,,,,,45.40000000,0.0
NEMd,7732379.022329000000,87781,,,,,88.73590000,0.0
PSONl,7723665.623103618800,874263,,,,,744.40000000,0.0
0RIHl,7700274.932138979370,3039,,,,,2803.01000000,0.0
NNa,7685084.719681000000,165733,,,,,46.08000000,0.0
EDFp,7675130.007493000000,898063,,,,,8.46200000,0.0
LANDz,7647614.004394636390,135710,,,,,54.75000000,0.0
ASRNLa,7614587.608204000000,179234,,,,,42.02000000,0.0
NHYOs,7567402.141884236453,824029,,,,,88.66000000,0.0
LGENl,7564109.543826216600,2334045,,,,,270.90000000,0.0
SRIEm,7553191.982700000000,269373,,,,,28.03990000,0.0
FDRe,7497378.605722000000,295220,,,,,25.02000000,0.0
NXTl,7423326.774448131200,102010,,,,,6096.00000000,0.0
ACp,7398488.567268000000,254406,,,,,28.70000000,0.0
SCHAo,7393262.114382373639,349151,,,,,207.60000000,0.0
LIp,7375220.318444000000,306972,,,,,23.34000000,0.0
PJSRd,7361904.000000000000,76400,,,,,96.36000000,0.0
FLOWa,7327309.408301000000,232220,,,,,31.62000000,0.0
KESKBh,7319376.326115000000,292382,,,,,25.05000000,0.0
0KH6l,7297287.463807455664,411225,,,,,19.44000000,0.0
EBSv,7294638.337822000000,215995,,,,,33.39000000,0.0
HLEd,7279254.923255000000,124805,,,,,58.55000000,0.0
ULEl,7265403.016729550200,184047,,,,,3322.00000000,0.0
0R01l,7247382.586862106406,152954,,,,,52.35000000,0.0
ISSc,7229295.203940151637,452699,,,,,117.85000000,0.0
ENGe,7186804.897081000000,356343,,,,,20.25000000,0.0
SRGm,7111286.878920000000,1349765,,,,,5.19700000,0.0
0JT5l,7098534.923543250090,14991,,,,,524.87000000,0.0
SPXl,7074920.789536205400,47018,,,,,12660.00000000,0.0
PSPNz,7039016.435068023882,58620,,,,,120.95000000,0.0
0HG8l,7029137.963716974303,15578,,,,,499.33000000,0.0
AMGa,6978469.821380000000,175263,,,,,40.44000000,0.0
AMZd,6976617.879707000000,2351,,,,,2973.00228300,0.0
PFEn,6936838.422909880565,148798,,,,,51.57000000,0.0
DIMp,6862960.410623000000,18094,,,,,388.80000000,0.0
AMBUBc,6842264.280528042157,494348,,,,,105.65000000,0.0
HOLMBs,6842157.347858788231,130369,,,,,544.00000000,0.0
TEL2Bs,6827274.264353368177,491970,,,,,143.60000000,0.0
EPIAs,6809530.060174312815,347070,,,,,200.97500000,0.0
INTERa,6808682.679270000000,346973,,,,,19.62000000,0.0
AVVl,6806526.362601663800,234938,,,,,2461.00000000,0.0
BRWl,6782904.311214926600,1116221,,,,,511.00000000,0.0
SOLBb,6716089.180462000000,74663,,,,,88.84000000,0.0
LEGd,6701081.670707000000,64185,,,,,104.55000000,0.0
